RP,Beef,binary,0.7666666507720947
RP,Beef,binary,0.20000000298023224
RP,ProximalPhalanxOutlineCorrect,binary,0.6838487982749939
RP,ProximalPhalanxOutlineCorrect,binary,0.3161512017250061
RP,GesturePebbleZ2,binary,0.7088607549667358
RP,GesturePebbleZ2,binary,0.15189872682094574
RP,InsectEPGSmallTrain,binary,0.6184738874435425
RP,InsectEPGSmallTrain,binary,0.4738955795764923
RP,MoteStrain,binary,0.8618211150169373
RP,MoteStrain,binary,0.4608626067638397
RP,SemgHandMovementCh2,binary,0.3777777850627899
RP,SemgHandMovementCh2,binary,0.1666666716337204
RP,BME,binary,0.95333331823349
RP,BME,binary,0.3333333432674408
RP,SmallKitchenAppliances,binary,0.5333333611488342
RP,SmallKitchenAppliances,binary,0.3333333432674408
RP,GestureMidAirD3,binary,0.3153846263885498
RP,GestureMidAirD3,binary,0.03846153989434242
RP,MiddlePhalanxOutlineCorrect,binary,0.8556700944900513
RP,MiddlePhalanxOutlineCorrect,binary,0.5704467296600342
RP,PigArtPressure,binary,0.13942307233810425
RP,PigArtPressure,binary,0.01923076994717121
RP,PigCVP,binary,0.12019230425357819
RP,PigCVP,binary,0.01923076994717121
RP,PowerCons,binary,0.9055555462837219
RP,PowerCons,binary,0.5
RP,CBF,binary,0.9255555272102356
RP,CBF,binary,0.3333333432674408
RP,Car,binary,0.9166666865348816
RP,Car,binary,0.23333333432674408
RP,DodgerLoopDay,binary,0.4000000059604645
RP,DodgerLoopDay,binary,0.13750000298023224
RP,AllGestureWiimoteX,binary,0.39142856001853943
RP,AllGestureWiimoteX,binary,0.10000000149011612
RP,EthanolLevel,binary,0.8379999995231628
RP,EthanolLevel,binary,0.24799999594688416
RP,SemgHandGenderCh2,binary,0.675000011920929
RP,SemgHandGenderCh2,binary,0.3499999940395355
RP,MedicalImages,binary,0.6486842036247253
RP,MedicalImages,binary,0.5144736766815186
RP,Worms,binary,0.649350643157959
RP,Worms,binary,0.4285714328289032
RP,Earthquakes,binary,0.7482014298439026
RP,Earthquakes,binary,0.7482014298439026
RP,Adiac,binary,0.6598465442657471
RP,Adiac,binary,0.02557544782757759
RP,Fish,binary,0.9371428489685059
RP,Fish,binary,0.1371428519487381
RP,OSULeaf,binary,0.8223140239715576
RP,OSULeaf,binary,0.13223139941692352
RP,UMD,binary,0.8472222089767456
RP,UMD,binary,0.3333333432674408
RP,PickupGestureWiimoteZ,binary,0.699999988079071
RP,PickupGestureWiimoteZ,binary,0.10000000149011612
RP,AllGestureWiimoteY,binary,0.3628571331501007
RP,AllGestureWiimoteY,binary,0.10000000149011612
RP,DistalPhalanxTW,binary,0.7338129281997681
RP,DistalPhalanxTW,binary,0.12949639558792114
RP,ToeSegmentation1,binary,0.7368420958518982
RP,ToeSegmentation1,binary,0.4736842215061188
RP,Meat,binary,0.9166666865348816
RP,Meat,binary,0.3333333432674408
RP,ShakeGestureWiimoteZ,binary,0.699999988079071
RP,ShakeGestureWiimoteZ,binary,0.10000000149011612
RP,Symbols,binary,0.9085426926612854
RP,Symbols,binary,0.17386934161186218
RP,PLAID,binary,0.3463687002658844
RP,PLAID,binary,0.1601489782333374
RP,Computers,binary,0.5120000243186951
